b	f3	3	3a	f7	7	7a	f12	12	12a	f17	17	17a	f23	23	23a	f30	30	30a
332.834	9.51338	74.6382	42.6498	9.51335	36.5379	38.4512	9.51333	-0.85927	6.93023	9.51332	14.3423	3.65777	9.5133	-3.86941	-1.09684	9.51326	14.814	-4.94815
332.837	9.51331	75.6278	42.8544	9.51328	37.5299	38.5454	9.51326	2.14132	6.94709	9.51325	12.3428	3.69209	9.51322	-2.86927	-1.09891	9.51319	13.8159	-4.92031
332.839	9.51324	75.6174	43.059	9.51321	39.5218	38.6444	9.51319	3.14191	6.96644	9.51318	10.3432	3.72143	9.51315	-3.86913	-1.10345	9.51312	12.8178	-4.89495
332.842	9.51317	77.607	43.2686	9.51314	40.5138	38.746	9.51312	5.14249	6.99076	9.51311	8.34374	3.74581	9.51308	-5.86899	-1.11297	9.51305	11.8197	-4.87207
332.844	9.5131	78.5965	43.4806	9.51307	41.5058	38.85	9.51305	5.14308	7.01508	9.51303	10.3442	3.77515	9.51301	-7.86884	-1.12746	9.51298	10.8215	-4.85167
332.846	9.51303	81.5861	43.7	9.513	42.4977	38.9565	9.51298	6.14366	7.04189	9.51296	10.3447	3.8045	9.51294	-7.8687	-1.14196	9.51291	9.82342	-4.83375
332.849	9.51296	83.5757	43.9244	9.51293	45.4897	39.0704	9.51291	8.14425	7.07368	9.51289	10.3452	3.83385	9.51287	-8.86856	-1.15893	9.51284	6.8253	-4.82329
332.851	9.51289	83.5653	44.1488	9.51286	48.4817	39.1918	9.51284	10.1448	7.11044	9.51282	10.3457	3.8632	9.5128	-9.86842	-1.1784	9.51277	5.82718	-4.81531
332.854	9.51282	82.5549	44.3706	9.51279	51.4737	39.3206	9.51277	14.1454	7.15714	9.51275	11.3462	3.89504	9.51273	-11.8683	-1.20283	9.51269	4.82906	-4.80981
332.856	9.51274	82.5444	44.5924	9.51271	52.4656	39.4518	9.51269	17.146	7.21131	9.51268	12.3467	3.92937	9.51266	-13.8681	-1.23224	9.51262	3.83094	-4.8068
332.859	9.51267	79.534	44.8067	9.51264	54.4576	39.5881	9.51262	19.1466	7.27045	9.51261	13.3472	3.96618	9.51259	-13.868	-1.26165	9.51255	3.83282	-4.80378
332.861	9.5126	77.5236	45.0161	9.51257	56.4496	39.7292	9.51255	23.1472	7.33954	9.51254	14.3477	4.00548	9.51251	-13.8679	-1.29106	9.51248	3.8347	-4.80075
332.864	9.51253	75.5132	45.2204	9.5125	59.4415	39.8778	9.51248	26.1478	7.41609	9.51247	15.3481	4.04727	9.51244	-11.8677	-1.31549	9.51241	2.83658	-4.80021
332.866	9.51246	73.5028	45.4197	9.51243	61.4335	40.0314	9.51241	27.1484	7.49512	9.5124	15.3486	4.08906	9.51237	-7.86758	-1.32998	9.51234	2.83846	-4.79966
332.869	9.51239	72.4923	45.6166	9.51236	61.4255	40.1849	9.51234	28.1489	7.57665	9.51232	14.3491	4.12837	9.5123	-5.86744	-1.33949	9.51227	2.84034	-4.79911
332.871	9.51232	73.4819	45.8158	9.51229	60.4175	40.336	9.51227	29.1495	7.66066	9.51225	14.3496	4.16767	9.51223	-4.8673	-1.34652	9.5122	2.84222	-4.79855
332.874	9.51225	75.4715	46.0201	9.51222	59.4094	40.4845	9.5122	30.1501	7.74716	9.51218	14.3501	4.20698	9.51216	-2.86716	-1.34858	9.51213	0.8441	-4.80296
332.876	9.51218	76.4611	46.2268	9.51215	60.4014	40.6355	9.51213	32.1507	7.83863	9.51211	13.3506	4.2438	9.51209	-1.86702	-1.34815	9.51205	-2.15402	-4.81482
332.879	9.5121	79.4506	46.4409	9.51208	62.3934	40.7914	9.51206	35.1513	7.93757	9.51204	11.3511	4.27566	9.51202	0.13312	-1.34274	9.51198	-3.15214	-4.82917
332.881	9.51203	81.4402	46.66	9.512	63.3854	40.9499	9.51198	36.1519	8.03899	9.51197	9.35155	4.30253	9.51195	1.13326	-1.33485	9.51191	-5.15026	-4.84848
332.884	9.51196	82.4298	46.8815	9.51193	64.3773	41.1108	9.51191	37.1525	8.1429	9.5119	9.35204	4.32942	9.51187	2.1334	-1.32448	9.51184	-7.14838	-4.87277
332.886	9.51189	82.4194	47.103	9.51186	62.3693	41.2666	9.51184	37.153	8.24681	9.51183	7.35253	4.35132	9.5118	3.13354	-1.31161	9.51177	-9.14649	-4.90202
332.889	9.51182	82.409	47.3245	9.51179	60.3613	41.4175	9.51177	37.1536	8.35072	9.51176	7.35302	4.37323	9.51173	5.13368	-1.29377	9.5117	-9.14461	-4.93126
332.891	9.51175	84.3985	47.5509	9.51172	57.3532	41.5609	9.5117	37.1542	8.45464	9.51168	6.35351	4.39266	9.51166	7.13382	-1.27097	9.51163	-8.14273	-4.95802
332.894	9.51168	85.3881	47.7798	9.51165	54.3452	41.6969	9.51163	36.1548	8.55607	9.51161	6.354	4.41209	9.51159	8.13396	-1.24567	9.51156	-7.14085	-4.98228
332.896	9.51161	86.3777	48.0111	9.51158	53.3372	41.8303	9.51156	34.1554	8.65253	9.51154	7.35449	4.434	9.51152	7.1341	-1.22286	9.51149	-5.13897	-5.00157
332.899	9.51154	85.3673	48.24	9.51151	53.3291	41.9637	9.51149	34.156	8.74899	9.51147	5.35497	4.45094	9.51145	6.13424	-1.20253	9.51142	-3.13709	-5.01588
332.901	9.51147	84.3568	48.4663	9.51144	53.3211	42.0971	9.51142	33.1566	8.84296	9.5114	4.35546	4.4654	9.51138	5.13438	-1.18469	9.51134	-1.13521	-5.02521
332.904	9.51139	85.3464	48.6951	9.51136	54.3131	42.233	9.51134	30.1571	8.92948	9.51133	2.35595	4.47489	9.51131	4.13452	-1.16934	9.51127	1.86667	-5.02707
332.906	9.51132	86.336	48.9263	9.51129	56.3051	42.3738	9.51127	27.1577	9.00854	9.51126	3.35644	4.48686	9.51124	4.13467	-1.15399	9.5112	2.86855	-5.02645
332.909	9.51125	85.3256	49.1551	9.51122	57.297	42.5171	9.5112	25.1583	9.08263	9.51119	3.35693	4.49883	9.51116	4.13481	-1.13863	9.51113	2.87043	-5.02582
332.911	9.51118	85.3152	49.3838	9.51115	58.289	42.6628	9.51113	22.1589	9.14926	9.51112	4.35742	4.5133	9.51109	5.13495	-1.12079	9.51106	2.87231	-5.02519
332.914	9.51111	86.3047	49.6149	9.51108	58.281	42.8085	9.51106	19.1595	9.20843	9.51105	4.3579	4.52776	9.51102	7.13509	-1.09798	9.51099	3.87419	-5.02207
332.916	9.51104	86.2943	49.8461	9.51101	59.273	42.9567	9.51099	19.1601	9.2676	9.51097	5.35839	4.54471	9.51095	7.13523	-1.07517	9.51092	5.87607	-5.01397
332.919	9.51097	87.2839	50.0797	9.51094	59.2649	43.1049	9.51092	20.1607	9.32927	9.5109	6.35888	4.56415	9.51088	7.13537	-1.05235	9.51085	7.87795	-5.00089
332.921	9.5109	89.2735	50.3182	9.51087	62.2569	43.2605	9.51085	21.1612	9.39342	9.51083	6.35937	4.58359	9.51081	5.13551	-1.03451	9.51078	8.87983	-4.98532
332.924	9.51083	91.2631	50.5617	9.5108	62.2489	43.4161	9.51078	21.1618	9.45757	9.51076	5.35986	4.60054	9.51074	4.13565	-1.01916	9.5107	7.88171	-4.97223
332.926	9.51075	93.2526	50.8101	9.51073	62.2408	43.5717	9.51071	22.1624	9.52421	9.51069	5.36035	4.6175	9.51067	5.13579	-1.00131	9.51063	4.88359	-4.9666
332.929	9.51068	95.2422	51.0635	9.51065	63.2328	43.7297	9.51063	24.163	9.59582	9.51062	6.36084	4.63694	9.5106	6.13593	-0.98099	9.51056	2.88547	-4.96593
332.931	9.51061	96.2318	51.3194	9.51058	65.2248	43.8927	9.51056	27.1636	9.67489	9.51055	7.36132	4.65887	9.51052	6.13607	-0.96066	9.51049	0.88735	-4.97023
332.933	9.51054	95.2214	51.5727	9.51051	67.2168	44.0606	9.51049	30.1642	9.76143	9.51048	9.36181	4.68578	9.51045	6.13621	-0.94033	9.51042	0.88923	-4.97453
332.936	9.51047	94.2109	51.8235	9.51044	69.2087	44.2335	9.51042	33.1648	9.85542	9.51041	9.3623	4.71268	9.51038	5.13635	-0.92248	9.51035	0.89111	-4.97883
332.938	9.5104	93.2005	52.0719	9.51037	69.2007	44.4064	9.51035	36.1653	9.95688	9.51034	9.36279	4.73959	9.51031	4.13649	-0.90713	9.51028	1.89299	-4.98063
332.941	9.51033	92.1901	52.3177	9.5103	69.1927	44.5793	9.51028	39.1659	10.0658	9.51026	10.3633	4.76899	9.51024	2.13663	-0.89674	9.51021	2.89487	-4.97994
332.943	9.51026	93.1797	52.5659	9.51023	68.1847	44.7496	9.51021	41.1665	10.1797	9.51019	11.3638	4.80087	9.51017	1.13677	-0.88884	9.51014	3.89675	-4.97676
332.946	9.51019	93.1693	52.8141	9.51016	68.1766	44.9199	9.51014	41.1671	10.2936	9.51012	12.3643	4.83524	9.5101	-1.86309	-0.8884	9.51007	2.89863	-4.97606
332.948	9.51012	92.1588	53.0599	9.51009	67.1686	45.0878	9.51007	39.1677	10.4025	9.51005	14.3647	4.87458	9.51003	-2.86295	-0.89045	9.50999	1.90051	-4.97784
332.951	9.51004	93.1484	53.3081	9.51002	66.1606	45.2531	9.51	39.1683	10.5114	9.50998	17.3652	4.92139	9.50996	-3.86281	-0.89498	9.50992	1.90239	-4.97962
332.953	9.50997	95.138	53.5612	9.50994	63.1525	45.4109	9.50992	39.1689	10.6203	9.50991	20.3657	4.97565	9.50989	-5.86267	-0.90448	9.50985	3.90427	-4.97642
332.956	9.5099	97.1276	53.8192	9.50987	60.1445	45.5613	9.50985	38.1694	10.7268	9.50984	24.3662	5.03986	9.50981	-7.86253	-0.91896	9.50978	5.90615	-4.96825
332.958	9.50983	99.1172	54.0823	9.5098	58.1365	45.7066	9.50978	38.17	10.8332	9.50977	27.3667	5.11153	9.50974	-7.86239	-0.93343	9.50971	6.90804	-4.95758
332.961	9.50976	102.107	54.3527	9.50973	57.1285	45.8495	9.50971	38.1706	10.9397	9.5097	27.3672	5.18321	9.50967	-6.86225	-0.94542	9.50964	8.90991	-4.94194
332.963	9.50969	104.096	54.6281	9.50966	56.1204	45.9898	9.50964	36.1712	11.0411	9.50962	27.3677	5.25488	9.5096	-5.86211	-0.95492	9.50957	9.9118	-4.9238
332.966	9.50962	105.086	54.906	9.50959	55.1124	46.1277	9.50957	34.1718	11.1376	9.50955	28.3682	5.32904	9.50953	-5.86196	-0.96443	9.5095	10.9137	-4.90318
332.968	9.50955	106.075	55.1863	9.50952	55.1044	46.2655	9.5095	32.1724	11.2292	9.50948	29.3686	5.40569	9.50946	-5.86182	-0.97393	9.50943	11.9156	-4.88006
332.971	9.50948	106.065	55.4666	9.50945	54.0963	46.4008	9.50943	28.173	11.3107	9.50941	32.3691	5.4898	9.50939	-4.86168	-0.98094	9.50936	12.9174	-4.85445
332.973	9.50941	104.055	55.7419	9.50938	53.0883	46.5337	9.50936	25.1735	11.3849	9.50934	33.3696	5.5764	9.50932	-3.86154	-0.98547	9.50928	13.9193	-4.82635
332.976	9.50933	102.044	56.0122	9.50931	52.0803	46.664	9.50929	23.1741	11.454	9.50927	34.3701	5.66548	9.50925	-2.8614	-0.98751	9.50921	12.9212	-4.80073
332.978	9.50926	101.034	56.28	9.50923	50.0722	46.7893	9.50921	21.1747	11.5182	9.5092	35.3706	5.75705	9.50918	-0.86126	-0.98458	9.50914	9.92308	-4.78257
332.981	9.50919	100.023	56.5453	9.50916	49.0642	46.9121	9.50914	20.1753	11.5799	9.50913	36.3711	5.85111	9.5091	0.13888	-0.97916	9.50907	7.92496	-4.76937
332.983	9.50912	99.013	56.808	9.50909	49.0562	47.0349	9.50907	20.1759	11.6416	9.50906	37.3716	5.94766	9.50903	-0.86098	-0.97623	9.509	5.92684	-4.76115
332.986	9.50905	98.0025	57.0683	9.50902	50.0482	47.1601	9.509	20.1765	11.7033	9.50899	37.3721	6.04421	9.50896	-1.86084	-0.97578	9.50893	3.92872	-4.75789
332.988	9.50898	94.9921	57.3211	9.50895	52.0401	47.2903	9.50893	21.1771	11.7675	9.50891	36.3725	6.13827	9.50889	-2.8607	-0.97782	9.50886	2.9306	-4.75711
332.991	9.50891	91.9817	57.5663	9.50888	55.0321	47.428	9.50886	23.1777	11.8367	9.50884	33.373	6.22487	9.50882	-3.86056	-0.98235	9.50879	0.93248	-4.7613
332.993	9.50884	89.9713	57.8066	9.50881	57.0241	47.5706	9.50879	26.1782	11.9133	9.50877	31.3735	6.30651	9.50875	-3.86042	-0.98688	9.50872	-1.06564	-4.77046
332.996	9.50877	90.9608	58.0494	9.50874	61.0161	47.7231	9.50872	30.1788	11.9999	9.5087	29.374	6.38317	9.50868	-2.86028	-0.98891	9.50865	-1.06376	-4.77961
332.998	9.5087	92.9504	58.297	9.50867	65.008	47.8855	9.50865	33.1794	12.0939	9.50863	25.3745	6.44989	9.50861	-2.86014	-0.99095	9.50857	0.93812	-4.78379
333.001	9.50862	96.94	58.5547	9.5086	68	48.0554	9.50858	35.18	12.1929	9.50856	23.375	6.51163	9.50854	-1.86	-0.9905	9.5085	1.94	-4.78547
333.003	9.50855	101.93	58.8247	9.50852	70.992	48.2328	9.5085	35.1806	12.2919	9.50849	22.3755	6.5709	9.50847	-2.85986	-0.99254	9.50843	3.94188	-4.78218
333.006	9.50848	104.919	59.1021	9.50845	70.9839	48.4101	9.50843	34.1812	12.3884	9.50842	21.376	6.62767	9.50839	-2.85972	-0.99458	9.50836	4.94376	-4.7764
333.008	9.50841	106.909	59.3845	9.50838	72.9759	48.5923	9.50836	32.1818	12.48	9.50835	21.3765	6.68445	9.50832	-2.85958	-0.99662	9.50829	4.94564	-4.77061
333.011	9.50834	107.898	59.6694	9.50831	75.9679	48.782	9.50829	28.1823	12.5616	9.50828	19.377	6.73626	9.50825	-2.85944	-0.99865	9.50822	4.94752	-4.76482
333.013	9.50827	108.888	59.9567	9.50824	79.9599	48.9817	9.50822	25.1829	12.6357	9.5082	17.3774	6.78309	9.50818	-1.8593	-0.9982	9.50815	5.9494	-4.75654
333.016	9.5082	108.877	60.244	9.50817	83.9518	49.1912	9.50815	21.1835	12.6999	9.50813	15.3779	6.82495	9.50811	0.14084	-0.99278	9.50808	6.95128	-4.74576
333.018	9.50813	107.867	60.5288	9.5081	85.9438	49.4057	9.50808	17.1841	12.7542	9.50806	14.3784	6.86433	9.50804	2.14098	-0.98238	9.50801	7.95316	-4.7325
333.021	9.50806	108.857	60.816	9.50803	85.9358	49.6202	9.50801	15.1847	12.8035	9.50799	13.3789	6.90122	9.50797	4.14112	-0.96702	9.50794	7.95504	-4.71923
333.023	9.50799	109.846	61.1057	9.50796	84.9278	49.8322	9.50794	14.1853	12.8503	9.50792	11.3794	6.93314	9.5079	4.14126	-0.95165	9.50786	7.95692	-4.70595
333.026	9.50791	111.836	61.4003	9.50789	83.9197	50.0416	9.50787	13.1859	12.8946	9.50785	8.37988	6.95761	9.50783	5.14141	-0.93379	9.50779	7.9588	-4.69267
333.028	9.50784	112.825	61.6974	9.50781	82.9117	50.2486	9.50779	12.1865	12.9365	9.50778	5.38037	6.97461	9.50776	6.14155	-0.91345	9.50772	7.96068	-4.67939
333.03	9.50777	114.815	61.9995	9.50774	82.9037	50.4556	9.50772	12.187	12.9783	9.50771	2.38086	6.98416	9.50768	9.14169	-0.88564	9.50765	5.96256	-4.67107
333.033	9.5077	114.805	62.3015	9.50767	81.8956	50.66	9.50765	12.1876	13.0201	9.50764	2.38135	6.99371	9.50761	13.1418	-0.8479	9.50758	4.96445	-4.66524
333.035	9.50763	114.794	62.6035	9.5076	82.8876	50.8669	9.50758	12.1882	13.062	9.50757	2.38184	7.00326	9.50754	17.142	-0.8002	9.50751	3.96633	-4.66188
333.038	9.50756	114.784	62.9055	9.50753	83.8796	51.0763	9.50751	14.1888	13.1088	9.5075	2.38232	7.01281	9.50747	19.1421	-0.74754	9.50744	3.96821	-4.65853
333.04	9.50749	116.773	63.2124	9.50746	82.8715	51.2831	9.50744	16.1894	13.1606	9.50742	3.38281	7.02485	9.5074	19.1423	-0.69487	9.50737	3.97009	-4.65516
333.043	9.50742	118.763	63.5243	9.50739	81.8635	51.4875	9.50737	17.19	13.2149	9.50735	4.3833	7.03938	9.50733	19.1424	-0.6422	9.5073	4.97197	-4.64931
333.045	9.50735	120.752	63.8411	9.50732	79.8555	51.6869	9.5073	18.1906	13.2716	9.50728	3.38379	7.05142	9.50726	19.1425	-0.58953	9.50723	6.97385	-4.63848
333.048	9.50728	123.742	64.1654	9.50725	78.8475	51.8837	9.50723	18.1911	13.3284	9.50721	2.38428	7.06097	9.50719	20.1427	-0.53438	9.50715	8.97573	-4.62267
333.05	9.5072	122.732	64.4871	9.50718	78.8394	52.0806	9.50716	17.1917	13.3827	9.50714	2.38477	7.07053	9.50712	22.1428	-0.47425	9.50708	9.97761	-4.60437
333.053	9.50713	121.721	64.8063	9.5071	77.8314	52.2749	9.50708	17.1923	13.4369	9.50707	2.38525	7.08009	9.50705	22.1429	-0.41412	9.50701	9.97949	-4.58607
333.055	9.50706	119.711	65.1205	9.50703	78.8234	52.4717	9.50701	20.1929	13.4987	9.507	1.38574	7.08716	9.50698	22.1431	-0.35399	9.50694	9.98137	-4.56776
333.058	9.50699	117.7	65.4298	9.50696	79.8153	52.6709	9.50694	23.1935	13.5679	9.50693	1.38623	7.09424	9.5069	21.1432	-0.29635	9.50687	10.9833	-4.54696
333.06	9.50692	116.69	65.7365	9.50689	80.8073	52.8727	9.50687	25.1941	13.6421	9.50686	2.38672	7.1038	9.50683	18.1434	-0.24617	9.5068	12.9851	-4.52119
333.063	9.50685	117.679	66.0457	9.50682	80.7993	53.0744	9.5068	27.1946	13.7212	9.50679	4.38721	7.11834	9.50676	14.1435	-0.20593	9.50673	14.987	-4.49043
333.065	9.50678	119.669	66.3598	9.50675	78.7913	53.2711	9.50673	29.1952	13.8053	9.50671	6.3877	7.13785	9.50669	12.1436	-0.17066	9.50666	15.9889	-4.45719
333.068	9.50671	120.659	66.6764	9.50668	78.7832	53.4678	9.50666	29.1958	13.8895	9.50664	8.38819	7.16233	9.50662	11.1438	-0.13788	9.50659	17.9908	-4.41896
333.07	9.50664	120.648	66.9929	9.50661	78.7752	53.6645	9.50659	29.1964	13.9736	9.50657	9.38867	7.1893	9.50655	11.1439	-0.1051	9.50652	16.9927	-4.38322
333.073	9.50657	122.638	67.3144	9.50654	79.7672	53.8636	9.50652	32.197	14.0652	9.5065	10.3892	7.21876	9.50648	12.1441	-0.06984	9.50644	15.9945	-4.34996
333.075	9.50649	124.627	67.6409	9.50647	81.7592	54.0677	9.50645	35.1976	14.1642	9.50643	11.3897	7.25071	9.50641	14.1442	-0.0296	9.50637	13.9964	-4.32167
333.078	9.50642	125.617	67.9698	9.50639	82.7511	54.2743	9.50637	38.1982	14.2707	9.50636	11.3901	7.28266	9.50634	18.1443	0.02059	9.5063	11.9983	-4.29835
333.08	9.50635	129.607	68.3086	9.50632	83.7431	54.4833	9.5063	40.1987	14.3822	9.50629	12.3906	7.31709	9.50627	20.1445	0.07575	9.50623	11.0002	-4.27751
333.083	9.50628	131.596	68.6524	9.50625	84.7351	54.6948	9.50623	41.1993	14.4962	9.50622	11.3911	7.34904	9.50619	20.1446	0.13091	9.50616	10.0021	-4.25915
333.085	9.50621	133.586	69.0011	9.50618	86.727	54.9113	9.50616	41.1999	14.6102	9.50615	11.3916	7.381	9.50612	20.1448	0.18607	9.50609	11.0039	-4.2383
333.088	9.50614	133.575	69.3498	9.50611	89.719	55.1352	9.50609	42.2005	14.7266	9.50608	11.3921	7.41295	9.50605	20.1449	0.24123	9.50602	12.0058	-4.21496
333.09	9.50607	133.565	69.6985	9.50604	93.711	55.369	9.50602	42.2011	14.8431	9.506	11.3926	7.4449	9.50598	20.1451	0.29639	9.50595	14.0077	-4.18664
333.093	9.506	134.554	70.0496	9.50597	98.703	55.6152	9.50595	42.2017	14.9596	9.50593	11.3931	7.47686	9.50591	20.1452	0.35155	9.50588	16.0096	-4.15334
333.095	9.50593	135.544	70.4032	9.5059	100.695	55.8664	9.50588	41.2023	15.0735	9.50586	12.3936	7.5113	9.50584	19.1453	0.40423	9.50581	18.0115	-4.11507
333.098	9.50586	136.534	70.7593	9.50583	99.6869	56.1151	9.50581	39.2029	15.1825	9.50579	15.3941	7.5532	9.50577	19.1455	0.4569	9.50574	20.0133	-4.07182
333.1	9.50579	137.523	71.1178	9.50576	99.6789	56.3637	9.50574	36.2034	15.2841	9.50572	17.3945	7.60008	9.5057	19.1456	0.50958	9.50566	22.0152	-4.02359
333.103	9.50571	138.513	71.4787	9.50569	101.671	56.6173	9.50567	33.204	15.3782	9.50565	19.395	7.65193	9.50563	19.1458	0.56225	9.50559	23.0171	-3.97287
333.105	9.50564	138.502	71.8397	9.50561	104.663	56.8784	9.50559	31.2046	15.4673	9.50558	20.3955	7.70627	9.50556	20.1459	0.61741	9.50552	25.019	-3.91717
333.108	9.50557	139.492	72.2031	9.50554	106.655	57.1444	9.50552	30.2052	15.554	9.50551	20.396	7.76061	9.50548	20.146	0.67258	9.50545	25.0208	-3.86147
333.11	9.5055	139.481	72.5665	9.50547	107.647	57.4128	9.50545	30.2058	15.6406	9.50544	20.3965	7.81495	9.50541	21.1462	0.73023	9.50538	24.0227	-3.80825
333.113	9.50543	140.471	72.9323	9.5054	111.639	57.6912	9.50538	28.2064	15.7223	9.50537	21.397	7.87178	9.50534	22.1463	0.79036	9.50531	23.0246	-3.75751
333.115	9.50536	142.461	73.3031	9.50533	114.631	57.977	9.50531	27.207	15.8014	9.5053	22.3975	7.93109	9.50527	22.1465	0.8505	9.50524	21.0265	-3.71174
333.117	9.50529	145.45	73.6813	9.50526	119.623	58.2753	9.50524	26.2076	15.8781	9.50522	24.398	7.99538	9.5052	21.1466	0.90815	9.50517	20.0284	-3.66845
333.12	9.50522	149.44	74.0695	9.50519	123.615	58.5835	9.50517	29.2081	15.9623	9.50515	24.3984	8.05968	9.50513	20.1467	0.96332	9.5051	19.0303	-3.62765
333.122	9.50515	152.429	74.4651	9.50512	128.607	58.904	9.5051	32.2087	16.0539	9.50508	25.3989	8.12645	9.50506	20.1469	1.01848	9.50503	19.0321	-3.58683
333.125	9.50508	154.419	74.8656	9.50505	130.599	59.2296	9.50503	36.2093	16.1555	9.50501	25.3994	8.19323	9.50499	19.147	1.07116	9.50496	19.034	-3.54602
333.127	9.50501	157.409	75.2735	9.50498	132.591	59.56	9.50496	41.2099	16.2695	9.50494	26.3999	8.2625	9.50492	18.1472	1.12135	9.50488	19.0359	-3.5052
333.13	9.50493	160.398	75.6889	9.5049	133.583	59.893	9.50488	45.2105	16.3934	9.50487	28.4004	8.33674	9.50485	19.1473	1.17403	9.50481	19.0378	-3.46437
333.132	9.50486	164.388	76.1142	9.50483	133.575	60.2259	9.50481	49.2111	16.5273	9.5048	28.4009	8.41098	9.50478	20.1474	1.2292	9.50474	18.0397	-3.42603
333.135	9.50479	168.377	76.5494	9.50476	133.566	60.5588	9.50474	52.2116	16.6687	9.50473	26.4014	8.48026	9.5047	21.1476	1.28685	9.50467	16.0415	-3.39265
333.137	9.50472	170.367	76.9896	9.50469	133.558	60.8917	9.50467	56.2122	16.82	9.50466	26.4019	8.54953	9.50463	22.1477	1.34699	9.5046	14.0434	-3.36424
333.14	9.50465	171.356	77.4323	9.50462	132.55	61.2221	9.5046	58.2128	16.9762	9.50459	26.4023	8.6188	9.50456	24.1479	1.41211	9.50453	13.0453	-3.33832
333.142	9.50458	170.346	77.8724	9.50455	129.542	61.545	9.50453	59.2134	17.135	9.50451	27.4028	8.69056	9.50449	26.148	1.48219	9.50446	11.0472	-3.31736
333.145	9.50451	168.336	78.3075	9.50448	126.534	61.8605	9.50446	61.214	17.2987	9.50444	28.4033	8.76481	9.50442	26.1482	1.55228	9.50439	11.0491	-3.29639
333.147	9.50444	165.325	78.7351	9.50441	124.526	62.1709	9.50439	63.2146	17.4674	9.50437	28.4038	8.83906	9.50435	25.1483	1.61988	9.50432	13.0509	-3.27045
333.15	9.50437	163.315	79.1578	9.50434	123.518	62.4788	9.50432	65.2152	17.6411	9.5043	26.4043	8.90834	9.50428	24.1484	1.68499	9.50425	15.0528	-3.23954
333.152	9.5043	162.304	79.5779	9.50427	121.51	62.7817	9.50425	67.2158	17.8198	9.50423	25.4048	8.97513	9.50421	24.1486	1.75011	9.50417	16.0547	-3.20613
333.155	9.50422	162.294	79.998	9.5042	118.502	63.0772	9.50418	66.2163	17.996	9.50416	25.4053	9.04193	9.50414	24.1487	1.81522	9.5041	16.0566	-3.17271
333.157	9.50415	165.283	80.4255	9.50412	116.494	63.3677	9.5041	65.2169	18.1696	9.50409	24.4058	9.10624	9.50407	25.1488	1.88282	9.50403	15.0585	-3.14178
333.16	9.50408	167.273	80.858	9.50405	115.486	63.6556	9.50403	63.2175	18.3384	9.50402	22.4063	9.16558	9.504	27.149	1.9554	9.50396	14.0603	-3.11333
333.162	9.50401	168.263	81.293	9.50398	115.478	63.9436	9.50396	60.2181	18.4996	9.50395	23.4067	9.2274	9.50392	26.1491	2.02549	9.50389	15.0622	-3.08239
333.165	9.50394	168.252	81.7279	9.50391	115.47	64.2315	9.50389	58.2187	18.6559	9.50388	24.4072	9.29171	9.50385	27.1493	2.09806	9.50382	15.0641	-3.05145
333.167	9.50387	168.242	82.1628	9.50384	116.462	64.5219	9.50382	58.2193	18.8122	9.50381	25.4077	9.35851	9.50378	28.1494	2.17312	9.50375	16.066	-3.01801
333.17	9.5038	168.231	82.5976	9.50377	119.454	64.8197	9.50375	58.2199	18.9685	9.50373	25.4082	9.42532	9.50371	30.1496	2.25316	9.50368	16.0679	-2.98457
333.172	9.50373	169.221	83.0349	9.5037	120.446	65.12	9.50368	58.2204	19.1248	9.50366	25.4087	9.49212	9.50364	29.1497	2.33071	9.50361	16.0697	-2.95112
333.175	9.50366	170.211	83.4747	9.50363	121.438	65.4227	9.50361	59.221	19.2836	9.50359	25.4092	9.55892	9.50357	27.1498	2.40329	9.50354	17.0716	-2.91518
333.177	9.50359	170.2	83.9145	9.50356	122.43	65.7279	9.50354	60.2216	19.4448	9.50352	25.4097	9.62573	9.5035	26.15	2.47338	9.50347	16.0735	-2.88173
333.18	9.50352	169.19	84.3517	9.50349	122.422	66.0331	9.50347	62.2222	19.6111	9.50345	26.4102	9.69502	9.50343	26.1501	2.54347	9.50339	17.0754	-2.84578
333.182	9.50344	167.179	84.784	9.50342	124.414	66.3433	9.5034	64.2228	19.7823	9.50338	26.4107	9.76432	9.50336	25.1503	2.61107	9.50332	18.0773	-2.80734
333.185	9.50337	167.169	85.2162	9.50334	126.406	66.6584	9.50332	66.2234	19.9585	9.50331	28.4111	9.83858	9.50329	24.1504	2.67619	9.50325	17.0791	-2.77139
333.187	9.5033	169.158	85.6534	9.50327	126.398	66.9735	9.50325	66.224	20.1347	9.50324	31.4116	9.92031	9.50322	22.1505	2.73634	9.50318	17.081	-2.73543
333.19	9.50323	170.148	86.093	9.5032	125.39	67.2861	9.50318	65.2245	20.3084	9.50317	33.4121	10.007	9.50314	20.1507	2.79151	9.50311	17.0829	-2.69946
333.192	9.50316	171.138	86.5351	9.50313	122.382	67.5912	9.50311	66.2251	20.4846	9.5031	35.4126	10.0987	9.50307	18.1508	2.84172	9.50304	16.0848	-2.66598
333.195	9.50309	172.127	86.9797	9.50306	118.374	67.8863	9.50304	67.2257	20.6633	9.50303	36.4131	10.1929	9.503	18.151	2.89192	9.50297	15.0867	-2.63498
333.197	9.50302	176.117	87.4341	9.50299	115.366	68.174	9.50297	68.2263	20.8444	9.50295	34.4136	10.2821	9.50293	20.1511	2.94709	9.5029	15.0886	-2.60397
