b	f0005	0005	0005a	f0020	0020	0020a	f0100	0100	0100a	f0300	0300	0300a	f0500	0500	0500a	f0700	0700	0700a
331.305	9.55732	-15.2091	1.83255	9.55733	-12.2577	-1.69007	9.55736	-30.5818	-1.51163	9.55739	1.21238	3.52592	9.55741	-21.3078	-1.10154	9.55748	35.2888	5.83405
331.307	9.55725	-13.2106	1.82573	9.55726	-9.25487	-1.69421	9.55729	-29.5853	-1.57501	9.55732	-0.80286	3.53735	9.55734	-17.3173	-1.12257	9.55741	37.2708	5.93136
331.31	9.55718	-10.2121	1.82638	9.55719	-8.25201	-1.69585	9.55722	-28.5888	-1.63591	9.55725	-1.81809	3.54626	9.55727	-12.3267	-1.1312	9.55734	37.2529	6.02862
331.312	9.55711	-8.21368	1.83199	9.55712	-8.24915	-1.69749	9.55715	-26.5923	-1.69184	9.55717	-1.83333	3.55513	9.55719	-9.33609	-1.13239	9.55726	36.2349	6.12336
331.315	9.55704	-7.2152	1.84008	9.55705	-9.24628	-1.70161	9.55708	-24.5958	-1.74282	9.5571	-1.84857	3.56397	9.55712	-9.3455	-1.1336	9.55719	34.217	6.21307
331.317	9.55696	-8.21673	1.84568	9.55697	-9.24342	-1.70573	9.557	-21.5993	-1.78634	9.55703	-0.86381	3.57525	9.55705	-10.3549	-1.13732	9.55712	33.1991	6.30026
331.32	9.55689	-10.2182	1.84631	9.5569	-10.2406	-1.71232	9.55693	-17.6029	-1.81993	9.55696	1.12095	3.59147	9.55698	-10.3643	-1.14107	9.55705	34.1811	6.38989
331.322	9.55682	-12.2198	1.84196	9.55683	-11.2377	-1.72139	9.55686	-15.6064	-1.84855	9.55689	3.10572	3.61262	9.55691	-8.37374	-1.13987	9.55698	36.1632	6.48444
331.325	9.55675	-13.2213	1.83512	9.55676	-13.2348	-1.73543	9.55679	-12.6099	-1.86972	9.55682	5.09048	3.63871	9.55684	-7.38316	-1.1362	9.55691	37.1453	6.58144
331.327	9.55668	-13.2228	1.82828	9.55669	-16.232	-1.75691	9.55672	-9.61341	-1.88344	9.55674	9.07524	3.6747	9.55676	-7.39257	-1.13256	9.55683	38.1273	6.68088
331.33	9.55661	-13.2244	1.82143	9.55662	-20.2291	-1.78834	9.55665	-5.61692	-1.88723	9.55667	13.06	3.72061	9.55669	-7.40198	-1.12894	9.55676	38.1094	6.78027
331.332	9.55653	-13.2259	1.81458	9.55654	-23.2262	-1.82722	9.55657	-1.62044	-1.88107	9.5566	17.0448	3.77642	9.55662	-7.4114	-1.12535	9.55669	37.0914	6.87714
331.335	9.55646	-14.2274	1.80524	9.55647	-26.2234	-1.87355	9.5565	0.37604	-1.86996	9.55653	18.0295	3.83468	9.55655	-9.42081	-1.12675	9.55662	34.0735	6.9665
331.337	9.55639	-14.2289	1.7959	9.5564	-28.2205	-1.92485	9.55643	0.37253	-1.85885	9.55646	19.0143	3.89538	9.55648	-11.4302	-1.13315	9.55655	32.0556	7.05084
331.34	9.55632	-14.2305	1.78655	9.55633	-28.2176	-1.97614	9.55636	-0.63099	-1.85024	9.55639	19.9991	3.95854	9.55641	-14.4396	-1.14703	9.55648	31.0376	7.13265
331.342	9.55625	-15.232	1.77471	9.55626	-27.2148	-2.02493	9.55629	-0.63451	-1.84164	9.55631	20.9838	4.02414	9.55633	-17.4491	-1.16839	9.5564	30.0197	7.21193
331.345	9.55618	-15.2335	1.76287	9.55619	-23.2119	-2.06377	9.55622	-0.63802	-1.83304	9.55624	22.9686	4.09468	9.55626	-20.4585	-1.19723	9.55633	30.0018	7.29117
331.347	9.5561	-16.235	1.74854	9.55611	-21.2091	-2.09764	9.55614	-0.64154	-1.82446	9.55617	23.9533	4.16767	9.55619	-22.4679	-1.23107	9.55626	29.9838	7.37036
331.35	9.55603	-18.2366	1.72923	9.55604	-19.2062	-2.12652	9.55607	0.35494	-1.81339	9.5561	23.9381	4.24062	9.55612	-25.4773	-1.2724	9.55619	29.9659	7.44951
331.352	9.55596	-20.2381	1.70494	9.55597	-18.2033	-2.15291	9.556	0.35143	-1.80234	9.55603	24.9229	4.31602	9.55605	-29.4867	-1.32369	9.55612	29.9479	7.52861
331.355	9.55589	-19.2396	1.68314	9.5559	-17.2005	-2.17681	9.55593	0.34791	-1.79129	9.55596	25.9076	4.39386	9.55598	-31.4961	-1.37998	9.55605	29.93	7.60767
331.357	9.55582	-17.2412	1.6663	9.55583	-17.1976	-2.2007	9.55586	-0.6556	-1.78274	9.55588	27.8924	4.47664	9.5559	-31.5055	-1.43629	9.55597	28.9121	7.6842
331.36	9.55575	-15.2427	1.65444	9.55576	-18.1947	-2.22706	9.55579	-1.65912	-1.77669	9.55581	29.8771	4.56436	9.55583	-30.5149	-1.49014	9.5559	29.8941	7.76316
331.362	9.55567	-11.2442	1.65252	9.55568	-17.1919	-2.25094	9.55571	-2.66264	-1.77313	9.55574	32.8619	4.6595	9.55576	-28.5244	-1.53904	9.55583	28.8762	7.8396
331.365	9.5556	-5.24573	1.66551	9.55561	-18.189	-2.27729	9.55564	-3.66615	-1.77206	9.55567	34.8467	4.75957	9.55569	-26.5338	-1.58299	9.55576	27.8582	7.91351
331.367	9.55553	-0.24725	1.69093	9.55554	-17.1862	-2.30115	9.55557	-4.66967	-1.77349	9.5556	36.8314	4.86457	9.55562	-23.5432	-1.6195	9.55569	27.8403	7.98737
331.37	9.55546	3.75122	1.72629	9.55547	-16.1833	-2.32252	9.5555	-3.67319	-1.77244	9.55553	38.8162	4.97452	9.55554	-19.5526	-1.64609	9.55561	26.8224	8.0587
331.372	9.55539	6.74969	1.7691	9.5554	-15.1804	-2.3414	9.55543	-1.6767	-1.76643	9.55545	38.801	5.08442	9.55547	-14.562	-1.66028	9.55554	25.8044	8.1275
331.375	9.55532	6.74817	1.81191	9.55533	-16.1776	-2.36275	9.55536	-3.68022	-1.7654	9.55538	38.7857	5.19429	9.5554	-8.57143	-1.65957	9.55547	23.7865	8.19128
331.377	9.55524	8.74664	1.85969	9.55525	-17.1747	-2.38658	9.55528	-6.68374	-1.77184	9.55531	38.7705	5.30411	9.55533	-3.58084	-1.64645	9.5554	20.7685	8.24756
331.38	9.55517	8.74512	1.90747	9.55518	-18.1718	-2.41289	9.55521	-9.68725	-1.78574	9.55524	40.7552	5.41888	9.55526	1.40975	-1.62092	9.55533	16.7506	8.29385
331.382	9.5551	9.74359	1.95773	9.55511	-18.169	-2.4392	9.55514	-13.6908	-1.8096	9.55517	40.74	5.5336	9.55519	6.40033	-1.58298	9.55526	14.7327	8.33512
331.385	9.55503	9.74206	2.00799	9.55504	-18.1661	-2.4655	9.55507	-15.6943	-1.83844	9.5551	40.7248	5.64829	9.55511	10.3909	-1.53513	9.55518	13.7147	8.37387
331.387	9.55496	10.7405	2.06072	9.55497	-19.1633	-2.49427	9.555	-14.6978	-1.8648	9.55502	40.7095	5.76294	9.55504	12.3815	-1.48232	9.55511	12.6968	8.41008
331.389	9.55489	11.739	2.11594	9.5549	-22.1604	-2.5305	9.55493	-11.7013	-1.88372	9.55495	40.6943	5.87755	9.55497	13.3721	-1.42705	9.55504	9.67884	8.43878
331.392	9.55481	11.7375	2.17116	9.55482	-24.1575	-2.57169	9.55485	-9.70484	-1.89767	9.55488	40.679	5.99212	9.5549	14.3627	-1.36932	9.55497	8.6609	8.46496
331.394	9.55474	12.736	2.22886	9.55475	-23.1547	-2.61039	9.55478	-8.70835	-1.90914	9.55481	41.6638	6.10914	9.55483	14.3533	-1.31161	9.5549	7.64296	8.4886
331.397	9.55467	15.7344	2.29402	9.55468	-23.1518	-2.64909	9.55471	-8.71187	-1.92062	9.55474	41.6486	6.22613	9.55476	13.3439	-1.25641	9.55483	8.62502	8.51469
331.399	9.5546	16.7329	2.36165	9.55461	-21.1489	-2.6828	9.55464	-8.71539	-1.93211	9.55467	41.6333	6.34307	9.55468	13.3344	-1.20123	9.55475	11.6071	8.54819
331.402	9.55453	17.7314	2.43177	9.55454	-20.1461	-2.71402	9.55457	-8.7189	-1.9436	9.55459	40.6181	6.45749	9.55461	12.325	-1.14856	9.55468	13.5892	8.58662
331.404	9.55445	18.7298	2.50438	9.55447	-18.1432	-2.74026	9.5545	-9.72242	-1.9576	9.55452	40.6029	6.57188	9.55454	11.3156	-1.09841	9.55461	15.5712	8.62998
331.407	9.55438	19.7283	2.57946	9.55439	-17.1403	-2.76401	9.55442	-9.72593	-1.9716	9.55445	41.5876	6.68871	9.55447	7.3062	-1.05822	9.55454	18.5533	8.68075
331.409	9.55431	18.7268	2.65206	9.55432	-18.1375	-2.79024	9.55435	-7.72945	-1.98063	9.55438	40.5724	6.80302	9.5544	4.29679	-1.02551	9.55447	20.5353	8.73645
331.412	9.55424	16.7253	2.71967	9.55425	-20.1346	-2.82143	9.55428	-7.73297	-1.98968	9.55431	38.5571	6.91232	9.55433	2.28737	-0.9978	9.5544	21.5174	8.79459
331.414	9.55417	15.7238	2.7848	9.55418	-20.1318	-2.85261	9.55421	-7.73648	-1.99874	9.55424	35.5419	7.01412	9.55425	0.27796	-0.97509	9.55432	20.4995	8.8502
331.417	9.5541	16.7222	2.85241	9.55411	-21.1289	-2.88628	9.55414	-7.74	-2.0078	9.55416	31.5267	7.10593	9.55418	-1.73145	-0.95737	9.55425	19.4815	8.90328
331.419	9.55402	16.7207	2.92002	9.55403	-22.126	-2.92242	9.55407	-5.74352	-2.0119	9.55409	28.5114	7.19025	9.55411	-4.74087	-0.94714	9.55418	19.4636	8.95631
331.422	9.55395	16.7192	2.98762	9.55396	-24.1232	-2.96353	9.55399	-4.74703	-2.01352	9.55402	26.4962	7.26956	9.55404	-7.75028	-0.94438	9.55411	20.4456	9.01179
331.424	9.55388	15.7176	3.05274	9.55389	-25.1203	-3.00712	9.55392	-3.75055	-2.01267	9.55395	23.481	7.34138	9.55397	-10.7597	-0.94911	9.55404	24.4277	9.07717
331.427	9.55381	14.7161	3.11536	9.55382	-24.1174	-3.04821	9.55385	-0.75407	-2.00436	9.55388	23.4657	7.41315	9.5539	-14.7691	-0.96381	9.55397	26.4098	9.14747
331.429	9.55374	12.7146	3.17301	9.55375	-24.1146	-3.0893	9.55378	2.24242	-1.9886	9.55381	23.4505	7.48489	9.55382	-15.7785	-0.98102	9.55389	28.3918	9.2227
331.432	9.55367	10.7131	3.22568	9.55368	-24.1117	-3.13038	9.55371	3.2389	-1.97037	9.55373	24.4352	7.55907	9.55375	-17.7879	-1.00323	9.55382	29.3739	9.30038
331.434	9.55359	9.71154	3.27586	9.55361	-23.1089	-3.16897	9.55364	4.23538	-1.94966	9.55366	25.42	7.63571	9.55368	-18.7974	-1.02794	9.55375	29.3559	9.37801
331.437	9.55352	7.71001	3.32106	9.55353	-21.106	-3.20257	9.55356	5.23187	-1.92647	9.55359	25.4048	7.7123	9.55361	-17.8068	-1.05019	9.55368	28.338	9.45311
331.439	9.55345	6.70849	3.36377	9.55346	-18.1031	-3.22871	9.55349	7.22835	-1.89832	9.55352	26.3895	7.79135	9.55354	-14.8162	-1.06501	9.55361	27.3201	9.52568
331.442	9.55338	6.70696	3.40648	9.55339	-17.1003	-3.25236	9.55342	9.22483	-1.8652	9.55345	27.3743	7.87284	9.55347	-10.8256	-1.0699	9.55354	26.3021	9.59572
331.444	9.55331	5.70543	3.4467	9.55332	-16.0974	-3.27351	9.55335	11.2213	-1.82712	9.55338	26.3591	7.95181	9.55339	-6.835	-1.06487	9.55346	24.2842	9.66074
331.447	9.55324	2.70391	3.47946	9.55325	-15.0945	-3.29217	9.55328	12.2178	-1.78656	9.5533	25.3438	8.02825	9.55332	-5.84441	-1.05738	9.55339	20.2662	9.71577
331.449	9.55316	-0.29762	3.50475	9.55318	-15.0917	-3.31083	9.55321	12.2143	-1.74601	9.55323	24.3286	8.10217	9.55325	-4.85383	-1.04743	9.55332	18.2483	9.76578
331.452	9.55309	-6.29915	3.51512	9.5531	-14.0888	-3.32699	9.55313	11.2108	-1.70796	9.55316	23.3133	8.17357	9.55318	-4.86324	-1.0375	9.55325	19.2304	9.81824
331.454	9.55302	-12.3007	3.51057	9.55303	-14.0859	-3.34314	9.55306	9.20725	-1.67488	9.55309	20.2981	8.23747	9.55311	-2.87265	-1.02262	9.55318	21.2124	9.87562
331.457	9.55295	-16.3022	3.49607	9.55296	-16.0831	-3.36426	9.55299	6.20374	-1.64928	9.55302	16.2829	8.29138	9.55304	-1.88207	-1.00528	9.55311	24.1945	9.94042
331.459	9.55288	-19.3037	3.47411	9.55289	-18.0802	-3.39034	9.55292	2.20022	-1.63363	9.55295	13.2676	8.3378	9.55296	1.10852	-0.9805	9.55303	26.1765	10.0101
331.462	9.55281	-21.3053	3.44717	9.55282	-19.0773	-3.41891	9.55285	-0.8033	-1.62544	9.55287	10.2524	8.37673	9.55289	3.0991	-0.95077	9.55296	26.1586	10.0798
331.464	9.55273	-24.3068	3.41277	9.55275	-20.0745	-3.44995	9.55278	-1.80681	-1.61975	9.5528	8.23714	8.41064	9.55282	5.08969	-0.91609	9.55289	28.1407	10.1544
331.467	9.55266	-28.3083	3.36842	9.55267	-20.0716	-3.48098	9.5527	-2.81033	-1.61656	9.55273	6.22191	8.43954	9.55275	6.08028	-0.87895	9.55282	31.1227	10.2365
331.469	9.55259	-30.3098	3.31909	9.5526	-19.0688	-3.50952	9.55263	-2.81385	-1.61338	9.55266	3.20667	8.46094	9.55268	8.07086	-0.83686	9.55275	33.1048	10.3234
331.472	9.55252	-33.3114	3.2623	9.55253	-19.0659	-3.53806	9.55256	-2.81736	-1.6102	9.55259	0.19143	8.47485	9.55261	8.06145	-0.7948	9.55268	35.0868	10.4153
331.474	9.55245	-34.3129	3.20302	9.55246	-19.063	-3.56659	9.55249	-2.82088	-1.60703	9.55252	-1.82381	8.48374	9.55253	8.05204	-0.75276	9.5526	36.0689	10.5096
331.476	9.55238	-33.3144	3.14622	9.55239	-19.0602	-3.59511	9.55242	-1.8244	-1.60139	9.55244	-1.83905	8.4926	9.55246	10.0426	-0.70576	9.55253	38.051	10.6089
331.479	9.5523	-33.3159	3.08942	9.55232	-20.0573	-3.62611	9.55235	-0.82791	-1.59327	9.55237	-1.85428	8.50142	9.55239	11.0332	-0.65631	9.55246	41.033	10.7155
331.481	9.55223	-31.3175	3.03759	9.55224	-21.0544	-3.65958	9.55227	-0.83143	-1.58515	9.5523	-1.86952	8.51021	9.55232	13.0238	-0.60191	9.55239	42.0151	10.8246
331.484	9.55216	-28.319	2.99321	9.55217	-22.0516	-3.69554	9.5522	1.16505	-1.57207	9.55223	0.11524	8.52392	9.55225	16.0144	-0.54007	9.55232	41.9971	10.9337
331.486	9.55209	-26.3205	2.9538	9.5521	-22.0487	-3.73149	9.55213	2.16154	-1.55652	9.55216	6.1	8.55252	9.55218	19.005	-0.47079	9.55225	38.9792	11.0352
331.489	9.55202	-23.322	2.92185	9.55203	-22.0459	-3.76744	9.55206	2.15802	-1.54097	9.55209	13.0848	8.59848	9.5521	22.9956	-0.39159	9.55217	36.9613	11.1318
331.491	9.55195	-22.3236	2.89238	9.55196	-22.043	-3.80337	9.55199	1.15451	-1.52792	9.55201	19.0695	8.65933	9.55203	23.9861	-0.30993	9.5521	33.9433	11.2208
331.494	9.55188	-21.3251	2.86539	9.55189	-21.0401	-3.83682	9.55192	-0.84901	-1.51985	9.55194	22.0543	8.72759	9.55196	23.9767	-0.2283	9.55203	32.9254	11.3073
331.496	9.5518	-19.3266	2.84337	9.55181	-18.0373	-3.86279	9.55184	-3.85253	-1.51925	9.55187	24.0391	8.8008	9.55189	21.9673	-0.15166	9.55196	32.9075	11.3938
331.499	9.55173	-17.3281	2.82632	9.55174	-15.0344	-3.88131	9.55177	-5.85604	-1.52363	9.5518	23.0238	8.87147	9.55182	19.9579	-0.08001	9.55189	31.8895	11.4777
331.501	9.55166	-16.3297	2.81175	9.55167	-13.0315	-3.89484	9.5517	-8.85956	-1.53548	9.55173	23.0086	8.94211	9.55175	19.9485	-0.00839	9.55182	31.8716	11.5616
331.504	9.55159	-15.3312	2.79967	9.5516	-11.0287	-3.90339	9.55163	-9.86308	-1.54982	9.55166	22.9933	9.01271	9.55167	19.9391	0.06321	9.55174	31.8536	11.6454
331.506	9.55152	-13.3327	2.79255	9.55153	-9.02581	-3.90696	9.55156	-10.8666	-1.56666	9.55158	23.9781	9.08576	9.5516	19.9297	0.13478	9.55167	31.8357	11.7292
331.509	9.55145	-13.3343	2.78543	9.55146	-7.02295	-3.90555	9.55149	-9.87011	-1.58102	9.55151	23.9629	9.15877	9.55153	17.9202	0.20136	9.5516	31.8178	11.813
331.511	9.55137	-11.3358	2.78328	9.55138	-5.02009	-3.89916	9.55141	-7.87363	-1.59041	9.55144	23.9476	9.23174	9.55146	15.9108	0.26294	9.55153	32.7998	11.8992
331.514	9.5513	-8.3373	2.78859	9.55131	-3.01722	-3.88779	9.55134	-4.87714	-1.59236	9.55137	23.9324	9.30468	9.55139	13.9014	0.31953	9.55146	32.7819	11.9853
331.516	9.55123	-5.33883	2.80135	9.55124	-1.01436	-3.87145	9.55127	-2.88066	-1.58934	9.5513	22.9171	9.37509	9.55132	9.89201	0.36615	9.55139	30.764	12.0665
331.519	9.55116	-3.34035	2.81907	9.55117	-1.0115	-3.85509	9.5512	-1.88418	-1.58384	9.55123	22.9019	9.44546	9.55124	6.8826	0.40528	9.55131	30.746	12.1476
331.521	9.55109	-0.34188	2.84426	9.5511	-0.00863	-3.83624	9.55113	-0.88769	-1.57587	9.55115	22.8867	9.5158	9.55117	2.87318	0.43445	9.55124	31.7281	12.2311
331.524	9.55102	1.65659	2.87441	9.55103	-1.00577	-3.81987	9.55106	0.10879	-1.56542	9.55108	21.8714	9.58361	9.5511	1.86377	0.4611	9.55117	30.7101	12.3121
331.526	9.55094	2.65507	2.90704	9.55095	-2.00291	-3.80598	9.55098	2.10527	-1.55	9.55101	19.8562	9.64641	9.55103	-0.14564	0.48276	9.5511	29.6922	12.3905
331.529	9.55087	2.65354	2.93968	9.55088	-1.00004	-3.7896	9.55091	3.10176	-1.53211	9.55094	19.8409	9.70917	9.55096	-0.15506	0.5044	9.55103	29.6743	12.469
331.531	9.5508	3.65201	2.97479	9.55081	-0.99718	-3.77321	9.55084	3.09824	-1.51423	9.55087	18.8257	9.76941	9.55089	2.83553	0.53347	9.55096	30.6563	12.5498
331.534	9.55073	3.65049	3.0099	9.55074	0.00568	-3.75433	9.55077	4.09473	-1.49386	9.5508	18.8105	9.82961	9.55082	5.82612	0.56998	9.55088	32.6384	12.6356
331.536	9.55066	3.64896	3.045	9.55067	2.00855	-3.73046	9.5507	4.09121	-1.47351	9.55072	17.7952	9.88729	9.55074	7.8167	0.61144	9.55081	33.6204	12.7239
331.539	9.55059	3.64744	3.08011	9.5506	4.01141	-3.70162	9.55063	5.08769	-1.45068	9.55065	14.78	9.93746	9.55067	10.8073	0.66033	9.55074	34.6025	12.8145
331.541	9.55051	3.64591	3.11521	9.55052	8.01427	-3.66282	9.55055	8.08418	-1.4204	9.55058	11.7648	9.98015	9.5506	12.7979	0.71417	9.55067	37.5846	12.9126
331.544	9.55044	3.64438	3.1503	9.55045	9.01714	-3.62153	9.55048	11.0807	-1.38267	9.55051	9.74953	10.0178	9.55053	12.7885	0.76799	9.5506	39.5666	13.0156
331.546	9.55037	4.64286	3.18788	9.55038	9.02	-3.58024	9.55041	12.0771	-1.34246	9.55044	7.73429	10.0505	9.55046	12.7791	0.82179	9.55053	40.5487	13.1211
331.549	9.5503	4.64133	3.22545	9.55031	7.02286	-3.5439	9.55034	11.0736	-1.30475	9.55037	7.71905	10.0831	9.55039	11.7696	0.87307	9.55046	42.5307	13.2315
331.551	9.55023	3.6398	3.26053	9.55024	6.02573	-3.51005	9.55027	10.0701	-1.26953	9.55029	7.70381	10.1157	9.55031	9.76022	0.91936	9.55038	43.5128	13.3443
331.554	9.55016	0.63828	3.28815	9.55017	5.02859	-3.47868	9.5502	9.06659	-1.2368	9.55022	7.68857	10.1482	9.55024	7.75081	0.96066	9.55031	43.4949	13.4571
331.556	9.55008	-1.36325	3.3108	9.55009	3.03145	-3.45227	9.55012	7.06308	-1.20906	9.55015	8.67333	10.1832	9.55017	4.7414	0.99447	9.55024	43.4769	13.5698
331.559	9.55001	0.63523	3.33841	9.55002	1.03432	-3.43083	9.55005	6.05956	-1.18381	9.55008	7.6581	10.2157	9.5501	2.73198	1.02328	9.55017	43.459	13.6825
331.561	9.54994	3.6337	3.37348	9.54995	0.03718	-3.41187	9.54998	4.05604	-1.16355	9.55001	6.64286	10.2456	9.55003	-0.27743	1.04462	9.5501	42.441	13.7927
331.564	9.54987	5.63217	3.41352	9.54988	0.04004	-3.3929	9.54991	2.05253	-1.14826	9.54994	6.62762	10.2756	9.54996	-0.28684	1.06592	9.55003	41.4231	13.9003
331.566	9.5498	6.63065	3.45604	9.54981	0.04291	-3.37392	9.54984	-1.95099	-1.14293	9.54986	6.61238	10.3054	9.54988	1.70374	1.09218	9.54995	39.4052	14.003
331.568	9.54973	7.62912	3.50104	9.54974	1.04577	-3.35245	9.54977	-4.95451	-1.14507	9.54979	7.59714	10.3378	9.54981	2.69433	1.1209	9.54988	38.3872	14.103
331.571	9.54965	6.62759	3.54355	9.54966	1.04863	-3.33098	9.5497	-6.95802	-1.15219	9.54972	9.58191	10.375	9.54974	2.68492	1.1496	9.54981	38.3693	14.2031
331.573	9.54958	2.62607	3.57611	9.54959	1.0515	-3.30949	9.54962	-6.96154	-1.15932	9.54965	10.5667	10.4147	9.54967	3.6755	1.18076	9.54974	38.3513	14.3031
331.576	9.54951	-1.37546	3.59873	9.54952	2.05436	-3.28551	9.54955	-7.96506	-1.16894	9.54958	12.5514	10.4594	9.5496	4.66609	1.21439	9.54967	38.3334	14.403
331.578	9.54944	-6.37698	3.60891	9.54945	3.05722	-3.25904	9.54948	-4.96857	-1.17112	9.54951	13.5362	10.5064	9.54953	5.65667	1.25047	9.5496	39.3155	14.5054
331.581	9.54937	-12.3785	3.60416	9.54938	5.06009	-3.22759	9.54941	-1.97209	-1.16584	9.54944	15.5209	10.5585	9.54945	5.64726	1.28654	9.54952	39.2975	14.6078
331.583	9.5493	-15.38	3.59195	9.54931	8.06295	-3.18867	9.54934	-0.9756	-1.15808	9.54936	18.5057	10.6179	9.54938	5.63785	1.32258	9.54945	38.2796	14.7076
331.586	9.54923	-16.3816	3.57726	9.54924	9.06581	-3.14726	9.54927	0.02088	-1.14785	9.54929	24.4905	10.6922	9.54931	6.62843	1.36108	9.54938	37.2617	14.8049
331.588	9.54915	-18.3831	3.55758	9.54916	6.06868	-3.11331	9.54919	2.01736	-1.13265	9.54922	30.4752	10.7814	9.54924	6.61902	1.39956	9.54931	36.2437	14.8996
331.591	9.54908	-18.3846	3.53791	9.54909	3.07154	-3.0868	9.54912	4.01385	-1.11249	9.54915	34.46	10.8805	9.54917	7.60961	1.4405	9.54924	36.2258	14.9943
331.593	9.54901	-19.3861	3.51574	9.54902	2.0744	-3.06277	9.54905	7.01033	-1.08488	9.54908	36.4448	10.9846	9.5491	7.60019	1.48142	9.54917	37.2078	15.0915
331.596	9.54894	-21.3877	3.4886	9.54895	0.07726	-3.04371	9.54898	9.00681	-1.05231	9.54901	36.4295	11.0886	9.54902	7.59078	1.52232	9.54909	37.1899	15.1886
331.598	9.54887	-23.3892	3.45648	9.54888	1.08013	-3.02215	9.54891	10.0033	-1.01725	9.54893	35.4143	11.1901	9.54895	8.58137	1.56568	9.54902	37.172	15.2857
331.601	9.5488	-23.3907	3.42435	9.54881	2.08299	-2.9981	9.54884	10.9998	-0.97973	9.54886	33.3991	11.2865	9.54888	8.57195	1.60901	9.54895	38.154	15.3852
331.603	9.54872	-24.3923	3.38974	9.54873	4.08585	-2.96908	9.54876	10.9963	-0.9422	9.54879	32.3838	11.3805	9.54881	8.56254	1.65232	9.54888	36.1361	15.4797
331.606	9.54865	-23.3938	3.35761	9.54866	5.08872	-2.93755	9.54869	9.99275	-0.90718	9.54872	31.3686	11.4719	9.54874	9.55313	1.6981	9.54881	35.1181	15.5716
331.608	9.54858	-21.3953	3.33044	9.54859	5.09158	-2.90602	9.54862	9.98923	-0.87216	9.54865	29.3533	11.5583	9.54867	10.5437	1.74633	9.54874	35.1002	15.6635
331.611	9.54851	-19.3968	3.30825	9.54852	7.09444	-2.86951	9.54855	10.9857	-0.83466	9.54858	26.3381	11.6373	9.5486	12.5343	1.79952	9.54866	35.0823	15.7554
331.613	9.54844	-21.3984	3.28108	9.54845	7.09731	-2.833	9.54848	10.9822	-0.79718	9.5485	23.3229	11.7087	9.54852	14.5249	1.85766	9.54859	37.0643	15.8522
331.616	9.54837	-21.3999	3.25391	9.54838	8.10017	-2.79399	9.54841	9.97868	-0.76219	9.54843	21.3076	11.7751	9.54845	15.5155	1.91826	9.54852	36.0464	15.9465
331.618	9.54829	-20.4014	3.22921	9.5483	10.103	-2.75	9.54833	8.97516	-0.72969	9.54836	20.2924	11.839	9.54838	17.5061	1.98381	9.54845	34.0284	16.0357
331.621	9.54822	-18.4029	3.20949	9.54823	11.1059	-2.70352	9.54826	7.97165	-0.69969	9.54829	21.2771	11.9053	9.54831	17.4966	2.04933	9.54838	34.0105	16.1249
331.623	9.54815	-16.4045	3.19474	9.54816	11.1088	-2.65703	9.54819	6.96813	-0.67218	9.54822	23.2619	11.9766	9.54824	18.4872	2.11732	9.54831	33.9926	16.2141
331.626	9.54808	-17.406	3.17749	9.54809	11.1116	-2.61053	9.54812	6.96461	-0.64469	9.54815	25.2467	12.0528	9.54817	18.4778	2.18528	9.54824	35.9746	16.3082
331.628	9.54801	-18.4075	3.15776	9.54802	9.11449	-2.569	9.54805	4.9611	-0.62217	9.54807	28.2314	12.1364	9.54809	18.4684	2.25322	9.54816	36.9567	16.4047
331.631	9.54794	-20.409	3.13305	9.54795	8.11735	-2.52994	9.54798	3.95758	-0.60215	9.548	29.2162	12.2225	9.54802	16.459	2.31617	9.54809	34.9387	16.4962
331.633	9.54786	-18.4106	3.11331	9.54787	6.12021	-2.49586	9.54791	4.95407	-0.57965	9.54793	29.2009	12.3085	9.54795	15.4496	2.3766	9.54802	31.9208	16.5802
331.636	9.54779	-17.4121	3.09605	9.5478	4.12308	-2.46674	9.54783	4.95055	-0.55716	9.54786	29.1857	12.3945	9.54788	15.4402	2.43702	9.54795	26.9029	16.6517
331.638	9.54772	-15.4136	3.08376	9.54773	2.12594	-2.44258	9.54776	5.94703	-0.53219	9.54779	29.1705	12.4804	9.54781	14.4308	2.49492	9.54788	22.8849	16.7133
331.641	9.54765	-13.4151	3.07644	9.54766	1.1288	-2.4209	9.54769	7.94352	-0.50226	9.54772	28.1552	12.5639	9.54774	13.4213	2.55031	9.54781	20.867	16.7698
331.643	9.54758	-12.4167	3.0716	9.54759	-1.86833	-2.40668	9.54762	10.94	-0.46488	9.54765	27.14	12.6448	9.54766	13.4119	2.60568	9.54773	19.849	16.8238
331.646	9.54751	-13.4182	3.06427	9.54752	-2.86547	-2.39493	9.54755	11.9365	-0.42502	9.54757	27.1248	12.7257	9.54759	14.4025	2.66351	9.54766	19.8311	16.8777
331.648	9.54744	-14.4197	3.05445	9.54745	-2.86261	-2.38318	9.54748	11.933	-0.38517	9.5475	27.1095	12.8065	9.54752	16.3931	2.72629	9.54759	19.8132	16.9317
331.651	9.54736	-17.4213	3.03717	9.54737	-3.85974	-2.37391	9.5474	12.9294	-0.34284	9.54743	27.0943	12.8873	9.54745	17.3837	2.79154	9.54752	20.7952	16.988
331.653	9.54729	-20.4228	3.01243	9.5473	-3.85688	-2.36463	9.54733	13.9259	-0.29804	9.54736	28.079	12.9705	9.54738	17.3743	2.85676	9.54745	22.7773	17.0493
