b	fcucl2	cucl2	cucl2a	fcuso4	cuso4	cuso4a
318.939	9.93314	-556.774	14060.2	9.94031	-583.449	27148.8
318.963	9.93237	-557.769	14046.6	9.93954	-592.426	27134.5
318.988	9.93161	-556.765	14033.1	9.93878	-600.404	27120
319.012	9.93085	-555.76	14019.6	9.93802	-608.382	27105.4
319.037	9.93009	-555.756	14006.1	9.93726	-618.36	27090.4
319.061	9.92933	-555.751	13992.6	9.9365	-629.338	27075.2
319.086	9.92857	-556.747	13979	9.93574	-642.315	27059.7
319.11	9.92781	-557.742	13965.5	9.93497	-655.293	27043.9
319.134	9.92705	-560.738	13951.9	9.93421	-666.271	27027.8
319.159	9.92629	-562.733	13938.2	9.93345	-677.249	27011.4
319.183	9.92553	-563.729	13924.5	9.93269	-689.227	26994.8
319.208	9.92477	-564.724	13910.8	9.93193	-703.205	26977.8
319.232	9.92401	-565.719	13897	9.93117	-717.182	26960.4
319.257	9.92325	-566.715	13883.3	9.93041	-733.16	26942.7
319.281	9.92249	-566.71	13869.5	9.92965	-749.138	26924.5
319.306	9.92173	-568.706	13855.7	9.92889	-766.116	26906
319.33	9.92097	-569.701	13841.8	9.92813	-783.094	26887
319.354	9.92021	-570.697	13828	9.92737	-800.071	26867.7
319.379	9.91945	-572.692	13814	9.92661	-818.049	26847.9
319.403	9.91869	-574.688	13800.1	9.92585	-834.027	26827.7
319.428	9.91793	-575.683	13786.1	9.92509	-851.005	26807
319.452	9.91717	-577.679	13772	9.92433	-868.983	26786
319.477	9.91641	-577.674	13758	9.92357	-886.96	26764.5
319.501	9.91565	-577.67	13744	9.92281	-904.938	26742.6
319.526	9.91489	-577.665	13729.9	9.92205	-923.916	26720.2
319.55	9.91414	-578.661	13715.9	9.92129	-942.894	26697.3
319.575	9.91338	-579.656	13701.8	9.92053	-961.872	26674
319.599	9.91262	-582.652	13687.6	9.91977	-981.849	26650.1
319.623	9.91186	-583.647	13673.4	9.91902	-1000.83	26625.9
319.648	9.9111	-585.642	13659.2	9.91826	-1021.81	26601.1
319.672	9.91034	-586.638	13644.9	9.9175	-1042.78	26575.8
319.697	9.90959	-587.633	13630.7	9.91674	-1062.76	26550
319.721	9.90883	-587.629	13616.4	9.91598	-1083.74	26523.7
319.746	9.90807	-588.624	13602.1	9.91522	-1102.72	26496.9
319.77	9.90731	-588.62	13587.8	9.91446	-1121.69	26469.7
319.795	9.90656	-588.615	13573.5	9.91371	-1140.67	26442
319.819	9.9058	-587.611	13559.2	9.91295	-1160.65	26413.8
319.843	9.90504	-586.606	13544.9	9.91219	-1181.63	26385.1
319.868	9.90428	-584.602	13530.7	9.91143	-1202.61	26355.9
319.892	9.90353	-583.597	13516.5	9.91068	-1224.58	26326.1
319.917	9.90277	-581.593	13502.4	9.90992	-1245.56	26295.8
319.941	9.90201	-580.588	13488.3	9.90916	-1268.54	26265
319.966	9.90126	-581.584	13474.1	9.9084	-1291.52	26233.6
319.99	9.9005	-582.579	13460	9.90765	-1314.49	26201.7
320.015	9.89974	-582.575	13445.8	9.90689	-1339.47	26169.1
320.039	9.89899	-581.57	13431.7	9.90613	-1362.45	26136
320.064	9.89823	-580.565	13417.6	9.90538	-1385.43	26102.3
320.088	9.89748	-579.561	13403.5	9.90462	-1407.41	26068.1
320.112	9.89672	-578.556	13389.4	9.90386	-1428.38	26033.4
320.137	9.89596	-577.552	13375.4	9.90311	-1451.36	25998.1
320.161	9.89521	-577.547	13361.4	9.90235	-1473.34	25962.2
320.186	9.89445	-578.543	13347.3	9.90159	-1496.32	25925.8
320.21	9.8937	-580.538	13333.2	9.90084	-1519.29	25888.9
320.235	9.89294	-582.534	13319	9.90008	-1541.27	25851.4
320.259	9.89219	-584.529	13304.8	9.89933	-1564.25	25813.3
320.284	9.89143	-587.525	13290.6	9.89857	-1586.23	25774.7
320.308	9.89068	-591.52	13276.2	9.89782	-1605.21	25735.7
320.332	9.88992	-596.516	13261.7	9.89706	-1625.18	25696.1
320.357	9.88917	-600.511	13247.1	9.8963	-1644.16	25656.1
320.381	9.88841	-603.507	13232.4	9.89555	-1665.14	25615.6
320.406	9.88766	-606.502	13217.7	9.89479	-1688.12	25574.5
320.43	9.8869	-609.497	13202.9	9.89404	-1711.09	25532.9
320.455	9.88615	-610.493	13188	9.89328	-1734.07	25490.7
320.479	9.88539	-610.488	13173.2	9.89253	-1756.05	25447.9
320.504	9.88464	-610.484	13158.3	9.89178	-1778.03	25404.6
320.528	9.88389	-610.479	13143.5	9.89102	-1800.01	25360.8
320.552	9.88313	-609.475	13128.7	9.89027	-1822.98	25316.4
320.577	9.88238	-609.47	13113.9	9.88951	-1844.96	25271.5
320.601	9.88162	-609.466	13099	9.88876	-1866.94	25226.1
320.626	9.88087	-610.461	13084.2	9.888	-1888.92	25180.1
320.65	9.88012	-612.457	13069.3	9.88725	-1911.9	25133.5
320.675	9.87936	-613.452	13054.4	9.8865	-1933.87	25086.4
320.699	9.87861	-615.448	13039.4	9.88574	-1953.85	25038.8
320.724	9.87786	-617.443	13024.4	9.88499	-1973.83	24990.8
320.748	9.87711	-617.439	13009.4	9.88424	-1993.81	24942.2
320.773	9.87635	-617.434	12994.4	9.88348	-2013.78	24893.2
320.797	9.8756	-616.43	12979.4	9.88273	-2033.76	24843.6
320.821	9.87485	-615.425	12964.5	9.88198	-2054.74	24793.6
320.846	9.87409	-613.421	12949.5	9.88122	-2074.72	24743.1
320.87	9.87334	-611.416	12934.7	9.88047	-2094.7	24692
320.895	9.87259	-609.411	12919.9	9.87972	-2115.67	24640.5
320.919	9.87184	-608.407	12905.1	9.87896	-2136.65	24588.4
320.944	9.87109	-607.402	12890.3	9.87821	-2156.63	24535.9
320.968	9.87033	-608.398	12875.5	9.87746	-2176.61	24482.9
320.993	9.86958	-608.393	12860.7	9.87671	-2194.58	24429.4
321.017	9.86883	-608.389	12845.9	9.87595	-2213.56	24375.5
321.041	9.86808	-609.384	12831.1	9.8752	-2231.54	24321.1
321.066	9.86733	-610.38	12816.3	9.87445	-2248.52	24266.3
321.09	9.86658	-612.375	12801.4	9.8737	-2265.5	24211.1
321.115	9.86582	-613.371	12786.5	9.87295	-2282.47	24155.5
321.139	9.86507	-615.366	12771.5	9.8722	-2300.45	24099.4
321.164	9.86432	-617.362	12756.5	9.87144	-2318.43	24043
321.188	9.86357	-617.357	12741.5	9.87069	-2336.41	23986
321.213	9.86282	-617.353	12726.5	9.86994	-2352.38	23928.7
321.237	9.86207	-617.348	12711.5	9.86919	-2370.36	23870.9
321.262	9.86132	-615.344	12696.5	9.86844	-2388.34	23812.7
321.286	9.86057	-612.339	12681.6	9.86769	-2406.32	23754.1
321.31	9.85982	-609.334	12666.8	9.86694	-2426.3	23695
321.335	9.85907	-605.33	12652.1	9.86619	-2445.27	23635.4
321.359	9.85832	-602.325	12637.5	9.86544	-2463.25	23575.3
321.384	9.85757	-599.321	12622.9	9.86468	-2482.23	23514.8
321.408	9.85682	-598.316	12608.4	9.86393	-2501.21	23453.9
321.433	9.85607	-597.312	12593.8	9.86318	-2519.19	23392.5
321.457	9.85532	-596.307	12579.4	9.86243	-2537.16	23330.6
321.482	9.85457	-596.303	12564.9	9.86168	-2554.14	23268.4
321.506	9.85382	-596.298	12550.4	9.86093	-2570.12	23205.7
321.53	9.85307	-595.294	12535.9	9.86018	-2586.1	23142.7
321.555	9.85232	-594.289	12521.5	9.85943	-2604.07	23079.2
321.579	9.85157	-592.285	12507.1	9.85868	-2623.05	23015.2
321.604	9.85082	-591.28	12492.7	9.85794	-2640.03	22950.9
321.628	9.85008	-587.276	12478.4	9.85719	-2657.01	22886.1
321.653	9.84933	-583.271	12464.2	9.85644	-2672.99	22821
321.677	9.84858	-580.266	12450.1	9.85569	-2688.96	22755.4
321.702	9.84783	-577.262	12436.1	9.85494	-2705.94	22689.4
321.726	9.84708	-575.257	12422.1	9.85419	-2719.92	22623.1
321.751	9.84633	-574.253	12408.2	9.85344	-2733.9	22556.5
321.775	9.84559	-573.248	12394.2	9.85269	-2747.87	22489.5
321.799	9.84484	-574.244	12380.3	9.85194	-2760.85	22422.2
321.824	9.84409	-576.239	12366.3	9.8512	-2773.83	22354.5
321.848	9.84334	-578.235	12352.2	9.85045	-2785.81	22286.6
321.873	9.84259	-581.23	12338.1	9.8497	-2797.79	22218.4
321.897	9.84185	-583.226	12323.9	9.84895	-2810.76	22149.9
321.922	9.8411	-584.221	12309.7	9.8482	-2825.74	22081
321.946	9.84035	-585.217	12295.5	9.84745	-2840.72	22011.7
321.971	9.8396	-585.212	12281.3	9.84671	-2855.7	21942.1
321.995	9.83886	-585.208	12267.1	9.84596	-2870.67	21872.1
322.019	9.83811	-584.203	12252.9	9.84521	-2884.65	21801.7
322.044	9.83736	-584.199	12238.7	9.84446	-2897.63	21731.1
322.068	9.83662	-585.194	12224.4	9.84372	-2910.61	21660.1
322.093	9.83587	-587.19	12210.2	9.84297	-2922.59	21588.8
322.117	9.83512	-588.185	12195.9	9.84222	-2936.56	21517.2
322.142	9.83438	-587.18	12181.6	9.84148	-2950.54	21445.3
322.166	9.83363	-588.176	12167.3	9.84073	-2964.52	21373
322.191	9.83288	-588.171	12153	9.83998	-2977.5	21300.4
322.215	9.83214	-587.167	12138.7	9.83924	-2990.47	21227.5
322.239	9.83139	-587.162	12124.5	9.83849	-3002.45	21154.2
322.264	9.83065	-586.158	12110.2	9.83774	-3014.43	21080.7
322.288	9.8299	-586.153	12096	9.837	-3026.41	21006.9
322.313	9.82915	-586.149	12081.7	9.83625	-3039.39	20932.8
322.337	9.82841	-587.144	12067.5	9.8355	-3052.36	20858.4
322.362	9.82766	-588.14	12053.2	9.83476	-3065.34	20783.6
322.386	9.82692	-588.135	12038.9	9.83401	-3076.32	20708.6
322.411	9.82617	-588.131	12024.6	9.83327	-3087.3	20633.3
322.435	9.82543	-588.126	12010.3	9.83252	-3096.28	20557.8
322.46	9.82468	-588.122	11996	9.83177	-3104.25	20482.1
322.484	9.82394	-588.117	11981.7	9.83103	-3113.23	20406.1
322.508	9.82319	-588.112	11967.4	9.83028	-3122.21	20330
322.533	9.82245	-588.108	11953.1	9.82954	-3130.19	20253.7
322.557	9.8217	-589.103	11938.8	9.82879	-3137.16	20177.1
322.582	9.82096	-590.099	11924.4	9.82805	-3145.14	20100.4
322.606	9.82022	-590.094	11910.1	9.8273	-3154.12	20023.5
322.631	9.81947	-591.09	11895.7	9.82656	-3163.1	19946.4
322.655	9.81873	-593.085	11881.3	9.82581	-3172.08	19869
322.68	9.81798	-594.081	11866.9	9.82507	-3182.05	19791.4
322.704	9.81724	-595.076	11852.4	9.82433	-3192.03	19713.5
322.728	9.8165	-596.072	11837.9	9.82358	-3201.01	19635.5
322.753	9.81575	-598.067	11823.4	9.82284	-3209.99	19557.2
322.777	9.81501	-599.063	11808.8	9.82209	-3219.96	19478.6
322.802	9.81427	-602.058	11794.2	9.82135	-3228.94	19399.9
322.826	9.81352	-606.054	11779.5	9.82061	-3236.92	19320.9
322.851	9.81278	-611.049	11764.6	9.81986	-3244.9	19241.8
322.875	9.81204	-615.045	11749.7	9.81912	-3251.88	19162.5
322.9	9.81129	-620.04	11734.6	9.81837	-3258.85	19083
322.924	9.81055	-624.035	11719.4	9.81763	-3266.83	19003.3
322.949	9.80981	-628.031	11704.1	9.81689	-3274.81	18923.4
322.973	9.80906	-633.026	11688.7	9.81614	-3281.79	18843.4
322.997	9.80832	-637.022	11673.3	9.8154	-3288.76	18763.2
323.022	9.80758	-640.017	11657.7	9.81466	-3295.74	18682.8
323.046	9.80684	-644.013	11642	9.81392	-3302.72	18602.2
323.071	9.8061	-646.008	11626.3	9.81317	-3309.7	18521.5
323.095	9.80535	-647.004	11610.6	9.81243	-3316.68	18440.6
323.12	9.80461	-647.999	11594.8	9.81169	-3323.65	18359.5
323.144	9.80387	-648.995	11579	9.81095	-3329.63	18278.3
323.169	9.80313	-650.99	11563.2	9.8102	-3333.61	18197
323.193	9.80239	-653.986	11547.3	9.80946	-3337.59	18115.6
323.217	9.80164	-657.981	11531.3	9.80872	-3339.57	18034.1
323.242	9.8009	-660.977	11515.2	9.80798	-3342.54	17952.6
323.266	9.80016	-663.972	11499.1	9.80724	-3345.52	17871
323.291	9.79942	-666.968	11482.9	9.80649	-3349.5	17789.3
323.315	9.79868	-670.963	11466.5	9.80575	-3354.48	17707.4
323.34	9.79794	-673.958	11450.1	9.80501	-3358.45	17625.5
323.364	9.7972	-676.954	11433.7	9.80427	-3363.43	17543.5
323.389	9.79646	-678.949	11417.2	9.80353	-3367.41	17461.3
323.413	9.79572	-681.945	11400.6	9.80279	-3369.39	17379.1
323.438	9.79498	-683.94	11383.9	9.80205	-3372.37	17296.9
323.462	9.79424	-684.936	11367.3	9.80131	-3374.34	17214.6
323.486	9.7935	-683.931	11350.6	9.80057	-3375.32	17132.2
323.511	9.79276	-682.927	11334	9.79982	-3376.3	17049.9
323.535	9.79202	-681.922	11317.4	9.79908	-3377.28	16967.5
323.56	9.79128	-680.918	11300.9	9.79834	-3379.25	16885
323.584	9.79054	-680.913	11284.3	9.7976	-3381.23	16802.6
323.609	9.7898	-680.909	11267.8	9.79686	-3384.21	16720
323.633	9.78906	-682.904	11251.1	9.79612	-3386.19	16637.4
323.658	9.78832	-684.9	11234.5	9.79538	-3386.17	16554.8
323.682	9.78758	-687.895	11217.8	9.79464	-3383.14	16472.3
323.706	9.78684	-689.89	11201	9.7939	-3378.12	16389.9
323.731	9.7861	-690.886	11184.2	9.79316	-3376.1	16307.5
323.755	9.78536	-690.881	11167.4	9.79242	-3371.08	16225.3
323.78	9.78462	-690.877	11150.5	9.79168	-3366.05	16143.2
323.804	9.78388	-690.872	11133.7	9.79094	-3361.03	16061.2
323.829	9.78314	-691.868	11116.9	9.79021	-3356.01	15979.3
323.853	9.78241	-692.863	11100.1	9.78947	-3350.99	15897.6
323.878	9.78167	-694.859	11083.2	9.78873	-3347.97	15815.9
323.902	9.78093	-697.854	11066.2	9.78799	-3343.94	15734.4
323.926	9.78019	-700.85	11049.1	9.78725	-3340.92	15652.9
323.951	9.77945	-701.845	11032.1	9.78651	-3338.9	15571.4
323.975	9.77871	-702.841	11015	9.78577	-3335.88	15490.1
324	9.77798	-702.836	10997.9	9.78503	-3333.85	15408.7
324.024	9.77724	-702.832	10980.8	9.7843	-3329.83	15327.5
324.049	9.7765	-702.827	10963.7	9.78356	-3324.81	15246.4
324.073	9.77576	-703.823	10946.5	9.78282	-3318.79	15165.5
324.098	9.77503	-704.818	10929.4	9.78208	-3312.77	15084.7
324.122	9.77429	-704.813	10912.2	9.78134	-3305.74	15004
324.147	9.77355	-704.809	10895.1	9.78061	-3299.72	14923.5
324.171	9.77281	-704.804	10877.9	9.77987	-3292.7	14843.2
324.195	9.77208	-703.8	10860.8	9.77913	-3284.68	14763.1
324.22	9.77134	-703.795	10843.7	9.77839	-3276.66	14683.2
324.244	9.7706	-703.791	10826.6	9.77766	-3268.63	14603.5
324.269	9.76987	-704.786	10809.4	9.77692	-3258.61	14524
324.293	9.76913	-705.782	10792.3	9.77618	-3250.59	14444.7
324.318	9.76839	-704.777	10775.1	9.77544	-3241.57	14365.6
324.342	9.76766	-703.773	10758	9.77471	-3233.54	14286.8
324.367	9.76692	-701.768	10740.9	9.77397	-3226.52	14208.1
324.391	9.76618	-700.764	10723.9	9.77323	-3218.5	14129.6
324.415	9.76545	-699.759	10706.8	9.7725	-3210.48	14051.3
324.44	9.76471	-698.755	10689.8	9.77176	-3201.46	13973.2
324.464	9.76398	-697.75	10672.9	9.77103	-3191.43	13895.3
324.489	9.76324	-696.746	10655.9	9.77029	-3181.41	13817.7
324.513	9.76251	-696.741	10639	9.76955	-3170.39	13740.4
324.538	9.76177	-695.737	10622.1	9.76882	-3160.37	13663.3
324.562	9.76103	-694.732	10605.1	9.76808	-3151.34	13586.5
324.587	9.7603	-693.727	10588.3	9.76735	-3140.32	13509.9
324.611	9.75956	-691.723	10571.4	9.76661	-3129.3	13433.6
324.636	9.75883	-691.718	10554.6	9.76587	-3120.28	13357.5
324.66	9.75809	-691.714	10537.8	9.76514	-3110.26	13281.6
324.684	9.75736	-692.709	10520.9	9.7644	-3099.23	13206
324.709	9.75663	-691.705	10504.1	9.76367	-3090.21	13130.7
324.733	9.75589	-689.7	10487.3	9.76293	-3079.19	13055.6
324.758	9.75516	-687.696	10470.6	9.7622	-3069.17	12980.7
324.782	9.75442	-684.691	10454	9.76146	-3056.14	12906.2
324.807	9.75369	-681.687	10437.4	9.76073	-3044.12	12832
324.831	9.75295	-678.682	10420.9	9.75999	-3031.1	12758
324.856	9.75222	-675.678	10404.4	9.75926	-3018.08	12684.4
324.88	9.75149	-675.673	10388	9.75852	-3004.06	12611.2
324.904	9.75075	-677.669	10371.5	9.75779	-2990.03	12538.3
324.929	9.75002	-677.664	10355	9.75706	-2975.01	12465.7
324.953	9.74928	-675.659	10338.6	9.75632	-2959.99	12393.5
324.978	9.74855	-674.655	10322.2	9.75559	-2945.97	12321.7
325.002	9.74782	-672.65	10305.8	9.75485	-2929.95	12250.3
325.027	9.74708	-671.646	10289.5	9.75412	-2915.92	12179.1
325.051	9.74635	-669.641	10273.2	9.75339	-2901.9	12108.4
325.076	9.74562	-665.637	10257	9.75265	-2888.88	12037.9
325.1	9.74489	-661.632	10240.9	9.75192	-2874.86	11967.8
325.125	9.74415	-658.628	10224.9	9.75119	-2861.83	11898.1
325.149	9.74342	-655.623	10209	9.75045	-2846.81	11828.7
325.173	9.74269	-653.619	10193.1	9.74972	-2832.79	11759.6
325.198	9.74195	-651.614	10177.2	9.74899	-2816.77	11690.9
325.222	9.74122	-649.61	10161.4	9.74825	-2801.75	11622.6
325.247	9.74049	-648.605	10145.6	9.74752	-2785.72	11554.7
325.271	9.73976	-647.601	10129.9	9.74679	-2768.7	11487.2
325.296	9.73903	-646.596	10114.2	9.74606	-2752.68	11420.1
325.32	9.73829	-644.592	10098.5	9.74532	-2734.66	11353.4
325.345	9.73756	-643.587	10082.8	9.74459	-2717.63	11287.1
325.369	9.73683	-642.582	10067.2	9.74386	-2700.61	11221.3
325.393	9.7361	-641.578	10051.6	9.74313	-2682.59	11155.9
325.418	9.73537	-639.573	10036.1	9.74239	-2664.57	11090.9
325.442	9.73464	-638.569	10020.5	9.74166	-2646.55	11026.4
325.467	9.7339	-636.564	10005.1	9.74093	-2629.52	10962.3
325.491	9.73317	-636.56	9989.58	9.7402	-2612.5	10898.6
325.516	9.73244	-635.555	9974.13	9.73947	-2595.48	10835.4
325.54	9.73171	-635.551	9958.67	9.73874	-2577.46	10772.5
325.565	9.73098	-635.546	9943.22	9.738	-2560.43	10710.1
325.589	9.73025	-635.542	9927.76	9.73727	-2543.41	10648.1
325.613	9.72952	-634.537	9912.34	9.73654	-2527.39	10586.5
325.638	9.72879	-632.533	9896.96	9.73581	-2512.37	10525.3
325.662	9.72806	-632.528	9881.58	9.73508	-2496.35	10464.4
325.687	9.72733	-631.524	9866.22	9.73435	-2480.32	10404
325.711	9.7266	-629.519	9850.91	9.73362	-2465.3	10343.9
325.736	9.72587	-627.515	9835.66	9.73289	-2450.28	10284.2
325.76	9.72514	-626.51	9820.42	9.73216	-2434.26	10224.9
325.785	9.72441	-624.505	9805.24	9.73143	-2420.23	10165.9
325.809	9.72368	-621.501	9790.13	9.7307	-2405.21	10107.3
325.834	9.72295	-620.496	9775.04	9.72997	-2390.19	10049
325.858	9.72222	-620.492	9759.96	9.72924	-2375.17	9991.13
325.882	9.72149	-621.487	9744.85	9.72851	-2358.15	9933.67
325.907	9.72076	-623.483	9729.69	9.72778	-2341.12	9876.62
325.931	9.72003	-625.478	9714.48	9.72705	-2325.1	9819.96
325.956	9.7193	-627.474	9699.23	9.72632	-2310.08	9763.67
325.98	9.71857	-630.469	9683.9	9.72559	-2294.06	9707.77
326.005	9.71784	-632.465	9668.52	9.72486	-2278.04	9652.27
326.029	9.71712	-634.46	9653.09	9.72413	-2263.01	9597.13
326.054	9.71639	-636.456	9637.61	9.7234	-2246.99	9542.38
326.078	9.71566	-639.451	9622.07	9.72267	-2230.97	9488.02
326.102	9.71493	-642.447	9606.44	9.72194	-2214.95	9434.06
326.127	9.7142	-645.442	9590.75	9.72121	-2199.92	9380.46
326.151	9.71347	-648.438	9574.98	9.72049	-2183.9	9327.25
326.176	9.71275	-649.433	9559.19	9.71976	-2169.88	9274.39
326.2	9.71202	-650.428	9543.37	9.71903	-2154.86	9221.9
326.225	9.71129	-652.424	9527.5	9.7183	-2138.84	9169.79
326.249	9.71056	-656.419	9511.54	9.71757	-2121.81	9118.11
326.274	9.70983	-660.415	9495.48	9.71684	-2105.79	9066.81
326.298	9.70911	-665.41	9479.29	9.71612	-2089.77	9015.9
326.323	9.70838	-670.406	9462.99	9.71539	-2073.75	8965.39
326.347	9.70765	-676.401	9446.53	9.71466	-2058.72	8915.25
326.371	9.70692	-681.397	9429.96	9.71393	-2043.7	8865.47
326.396	9.7062	-685.392	9413.29	9.7132	-2028.68	8816.06
326.42	9.70547	-690.388	9396.49	9.71248	-2014.66	8766.99
326.445	9.70474	-695.383	9379.58	9.71175	-2001.64	8718.24
326.469	9.70402	-699.379	9362.56	9.71102	-1986.61	8669.86
326.494	9.70329	-703.374	9345.45	9.71029	-1972.59	8621.82
326.518	9.70256	-708.37	9328.22	9.70957	-1957.57	8574.15
326.543	9.70184	-713.365	9310.86	9.70884	-1943.55	8526.82
326.567	9.70111	-718.361	9293.38	9.70811	-1929.52	8479.83
326.591	9.70038	-722.356	9275.8	9.70739	-1914.5	8433.21
326.616	9.69966	-726.351	9258.13	9.70666	-1899.48	8386.96
326.64	9.69893	-731.347	9240.33	9.70593	-1884.46	8341.08
326.665	9.69821	-736.342	9222.42	9.70521	-1871.44	8295.51
326.689	9.69748	-741.338	9204.38	9.70448	-1858.41	8250.27
326.714	9.69675	-747.333	9186.19	9.70375	-1844.39	8205.36
326.738	9.69603	-753.329	9167.86	9.70303	-1831.37	8160.77
326.763	9.6953	-760.324	9149.35	9.7023	-1819.35	8116.48
326.787	9.69458	-768.32	9130.65	9.70158	-1806.33	8072.51
326.812	9.69385	-775.315	9111.78	9.70085	-1792.3	8028.88
326.836	9.69313	-783.311	9092.71	9.70012	-1777.28	7985.61
326.86	9.6924	-792.306	9073.43	9.6994	-1762.26	7942.72
326.885	9.69168	-800.302	9053.95	9.69867	-1747.24	7900.19
326.909	9.69095	-809.297	9034.24	9.69795	-1733.21	7858
326.934	9.69023	-816.293	9014.37	9.69722	-1720.19	7816.13
326.958	9.6895	-825.288	8994.28	9.6965	-1707.17	7774.58
326.983	9.68878	-833.284	8973.99	9.69577	-1695.15	7733.33
327.007	9.68806	-841.279	8953.51	9.69505	-1684.13	7692.34
327.032	9.68733	-849.274	8932.83	9.69432	-1672.1	7651.65
327.056	9.68661	-856.27	8911.98	9.6936	-1661.08	7611.22
327.08	9.68588	-862.265	8890.98	9.69287	-1651.06	7571.05
327.105	9.68516	-869.261	8869.81	9.69215	-1642.04	7531.09
327.129	9.68443	-876.256	8848.47	9.69143	-1632.01	7491.38
327.154	9.68371	-883.252	8826.96	9.6907	-1622.99	7451.88
327.178	9.68299	-890.247	8805.28	9.68998	-1613.97	7412.61
327.203	9.68226	-897.243	8783.43	9.68925	-1603.95	7373.59
327.227	9.68154	-905.238	8761.38	9.68853	-1591.93	7334.85
327.252	9.68082	-912.234	8739.17	9.68781	-1578.9	7296.44
327.276	9.68009	-920.229	8716.75	9.68708	-1565.88	7258.35
327.3	9.67937	-928.225	8694.14	9.68636	-1553.86	7220.54
327.325	9.67865	-937.22	8671.31	9.68563	-1541.84	7183.04
327.349	9.67792	-946.216	8648.26	9.68491	-1530.81	7145.8
327.374	9.6772	-953.211	8625.04	9.68419	-1520.79	7108.81
327.398	9.67648	-962.206	8601.6	9.68346	-1510.77	7072.06
327.423	9.67576	-972.202	8577.92	9.68274	-1501.75	7035.53
327.447	9.67503	-981.197	8554.01	9.68202	-1491.73	6999.25
327.472	9.67431	-991.193	8529.87	9.6813	-1481.7	6963.21
327.496	9.67359	-1002.19	8505.45	9.68057	-1471.68	6927.42
327.521	9.67287	-1012.18	8480.79	9.67985	-1461.66	6891.87
327.545	9.67215	-1024.18	8455.83	9.67913	-1450.64	6856.59
327.569	9.67142	-1034.17	8430.63	9.6784	-1441.61	6821.54
327.594	9.6707	-1044.17	8405.19	9.67768	-1433.59	6786.68
327.618	9.66998	-1054.17	8379.5	9.67696	-1424.57	6752.03
327.643	9.66926	-1064.16	8353.56	9.67624	-1415.55	6717.61
327.667	9.66854	-1073.16	8327.41	9.67552	-1405.53	6683.44
327.692	9.66782	-1081.15	8301.06	9.67479	-1396.5	6649.49
327.716	9.66709	-1089.15	8274.52	9.67407	-1386.48	6615.78
327.741	9.66637	-1097.14	8247.78	9.67335	-1375.46	6582.34
327.765	9.66565	-1105.14	8220.84	9.67263	-1365.44	6549.14
327.789	9.66493	-1111.13	8193.76	9.67191	-1355.42	6516.19
327.814	9.66421	-1118.13	8166.51	9.67119	-1345.39	6483.49
327.838	9.66349	-1126.13	8139.06	9.67047	-1336.37	6451
327.863	9.66277	-1135.12	8111.39	9.66974	-1326.35	6418.77
327.887	9.66205	-1144.12	8083.51	9.66902	-1318.33	6386.72
327.912	9.66133	-1151.11	8055.45	9.6683	-1311.3	6354.85
327.936	9.66061	-1158.11	8027.22	9.66758	-1303.28	6323.18
327.961	9.65989	-1165.1	7998.82	9.66686	-1297.26	6291.65
327.985	9.65917	-1172.1	7970.25	9.66614	-1290.24	6260.29
328.01	9.65845	-1180.09	7941.48	9.66542	-1284.22	6229.08
328.034	9.65773	-1188.09	7912.51	9.6647	-1278.19	6198.02
328.058	9.65701	-1196.08	7883.36	9.66398	-1272.17	6167.11
328.083	9.65629	-1204.08	7854	9.66326	-1266.15	6136.34
328.107	9.65557	-1211.08	7824.48	9.66254	-1260.13	6105.72
328.132	9.65485	-1218.07	7794.78	9.66182	-1253.1	6075.27
328.156	9.65413	-1225.07	7764.91	9.6611	-1245.08	6045.02
328.181	9.65341	-1232.06	7734.88	9.66038	-1235.06	6015.01
328.205	9.65269	-1239.06	7704.67	9.65966	-1225.04	5985.25
328.23	9.65197	-1246.05	7674.29	9.65894	-1215.02	5955.73
328.254	9.65125	-1255.05	7643.69	9.65822	-1203.99	5926.48
328.278	9.65054	-1264.04	7612.87	9.6575	-1193.97	5897.48
328.303	9.64982	-1273.04	7581.83	9.65678	-1182.95	5868.75
328.327	9.6491	-1283.03	7550.54	9.65606	-1171.93	5840.29
328.352	9.64838	-1292.03	7519.04	9.65534	-1161.9	5812.07
